mp,commitee_id,meeting_id,meeting_date
1164,207,12950,2013-06-12
1164,203,12869,2013-06-12
1164,203,12886,2013-06-12
1164,203,12887,2013-06-13
1164,203,12888,2013-06-18
1164,203,12889,2013-06-18
1164,207,12949,2013-06-19
1164,203,13098,2013-06-19
1164,203,12890,2013-06-20
1164,203,12891,2013-06-20
1164,207,12922,2013-06-24
1164,203,12998,2013-06-24
1164,203,12999,2013-06-25
1164,203,13000,2013-06-25
1164,207,12923,2013-06-26
1164,203,13001,2013-06-27
1164,203,13097,2013-06-27
1164,207,12925,2013-08-21
1164,207,12929,2013-08-27
1164,203,12996,2013-09-02
1164,203,13022,2013-09-05
1164,207,12908,2013-09-11
1164,207,12931,2013-09-16
1164,207,12911,2013-09-18
1164,203,12916,2013-09-18
1164,207,13028,2013-09-19
1164,207,13029,2013-09-20
1164,207,13020,2013-09-25
1164,203,13008,2013-09-26
1164,207,13107,2013-09-27
1165,203,12873,2013-06-12
1165,204,12947,2013-06-12
1165,204,12948,2013-06-19
1165,148,13002,2013-06-20
1165,201,13160,2013-06-25
1165,201,12971,2013-06-28
1165,201,12983,2013-07-02
1165,204,12951,2013-07-04
1165,203,13022,2013-09-05
1165,204,12913,2013-09-18
1166,201,12955,2013-06-13
1166,201,12958,2013-06-14
1166,201,12959,2013-06-18
1166,207,12949,2013-06-19
1166,201,12960,2013-06-19
1166,207,12922,2013-06-24
1166,201,13160,2013-06-25
1166,207,12923,2013-06-26
1166,201,12994,2013-06-27
1166,201,12995,2013-06-27
1166,201,12971,2013-06-28
1166,201,12983,2013-07-02
1166,201,13094,2013-07-04
1166,207,12925,2013-08-21
1166,207,12929,2013-08-27
1166,201,12984,2013-08-29
1166,201,12985,2013-09-02
1166,201,12992,2013-09-05
1166,201,12993,2013-09-10
1166,201,13019,2013-09-10
1166,201,13024,2013-09-12
1166,201,12915,2013-09-18
1166,207,13116,2013-09-30
1167,201,12955,2013-06-13
1167,201,12958,2013-06-14
1167,201,12960,2013-06-19
1167,201,12961,2013-06-20
1167,201,12994,2013-06-27
1167,207,12924,2013-06-27
1167,201,12995,2013-06-27
1167,201,12971,2013-06-28
1167,201,12983,2013-07-02
1167,201,13094,2013-07-04
1167,201,12984,2013-08-29
1167,201,12985,2013-09-02
1167,201,12992,2013-09-05
1167,201,12993,2013-09-10
1167,201,13019,2013-09-10
1167,201,13024,2013-09-12
1167,201,12915,2013-09-18
708,203,12873,2013-06-12
708,204,12947,2013-06-12
708,202,12941,2013-06-21
708,202,12944,2013-06-28
708,202,12945,2013-07-01
708,204,12951,2013-07-04
1161,201,12955,2013-06-13
1161,201,12958,2013-06-14
1161,201,12959,2013-06-18
1161,201,12960,2013-06-19
1161,201,12961,2013-06-20
1161,201,13160,2013-06-25
1161,201,12994,2013-06-27
1161,201,12995,2013-06-27
1161,201,13094,2013-07-04
1161,201,12984,2013-08-29
1161,201,12985,2013-09-02
1161,201,12992,2013-09-05
1161,201,12993,2013-09-10
1161,201,13019,2013-09-10
1161,201,13024,2013-09-12
1161,201,12915,2013-09-18
1162,148,13006,2013-06-11
1162,202,12936,2013-06-12
1162,148,13114,2013-06-13
1162,202,12937,2013-06-14
1162,148,13007,2013-06-18
1162,202,12938,2013-06-19
1162,202,12939,2013-06-20
1162,148,13002,2013-06-20
1162,202,12940,2013-06-21
1162,202,12941,2013-06-21
1162,202,12942,2013-06-24
1162,202,12943,2013-06-26
1162,202,12944,2013-06-28
1162,202,12945,2013-07-01
1162,202,12946,2013-07-04
1162,148,13004,2013-08-22
1162,148,13005,2013-08-29
1162,202,12986,2013-09-02
1162,202,12987,2013-09-05
1162,202,12932,2013-09-11
1162,202,12884,2013-09-16
1162,202,12905,2013-09-16
1162,202,12989,2013-09-25
1162,148,13023,2013-09-26
1162,202,13030,2013-09-30
1176,203,12873,2013-06-12
1176,204,12947,2013-06-12
1176,201,12955,2013-06-13
1176,201,12958,2013-06-14
1176,201,12959,2013-06-18
1176,204,12948,2013-06-19
1176,201,12960,2013-06-19
1176,201,12961,2013-06-20
1176,205,12963,2013-06-21
1176,201,13160,2013-06-25
1176,201,12994,2013-06-27
1176,207,12924,2013-06-27
1176,201,12995,2013-06-27
1176,201,12971,2013-06-28
1176,201,12984,2013-08-29
1176,201,12985,2013-09-02
1176,205,12969,2013-09-09
1176,201,12993,2013-09-10
1176,201,13019,2013-09-10
1176,201,13024,2013-09-12
1176,204,12913,2013-09-18
1176,201,12915,2013-09-18
1176,205,12906,2013-09-23
704,202,12936,2013-06-12
704,206,12875,2013-06-18
704,148,13007,2013-06-18
704,202,12938,2013-06-19
704,202,12939,2013-06-20
704,202,12940,2013-06-21
704,202,12942,2013-06-24
704,202,12943,2013-06-26
704,202,12946,2013-07-04
704,202,12986,2013-09-02
704,202,12987,2013-09-05
704,202,12932,2013-09-11
704,202,12905,2013-09-16
704,202,12989,2013-09-25
704,202,13030,2013-09-30
705,206,12874,2013-06-13
705,206,12875,2013-06-18
705,205,12962,2013-06-19
705,205,12963,2013-06-21
705,206,12896,2013-08-27
705,206,12899,2013-09-05
705,206,12898,2013-09-12
705,206,12957,2013-09-17
705,206,12982,2013-09-19
705,206,12920,2013-09-24
705,206,13018,2013-09-26
706,207,12950,2013-06-12
706,207,12949,2013-06-19
706,207,12922,2013-06-24
706,207,12923,2013-06-26
706,205,12964,2013-06-26
706,207,12924,2013-06-27
706,202,12944,2013-06-28
706,207,12929,2013-08-27
706,207,12930,2013-09-02
706,207,12908,2013-09-11
706,207,12931,2013-09-16
706,207,12911,2013-09-18
706,207,13028,2013-09-19
706,207,13029,2013-09-20
706,207,13020,2013-09-25
706,207,13107,2013-09-27
706,207,13116,2013-09-30
707,148,13006,2013-06-11
707,207,12950,2013-06-12
707,148,13114,2013-06-13
707,148,13007,2013-06-18
707,207,12949,2013-06-19
707,207,12922,2013-06-24
707,207,12923,2013-06-26
707,148,13003,2013-07-04
707,207,12925,2013-08-21
707,148,13004,2013-08-22
707,207,12929,2013-08-27
707,207,12930,2013-09-02
707,207,12908,2013-09-11
707,207,12931,2013-09-16
707,207,13020,2013-09-25
707,148,13023,2013-09-26
1168,203,12873,2013-06-12
1168,204,12947,2013-06-12
1168,206,12874,2013-06-13
1168,203,12888,2013-06-18
1168,203,12889,2013-06-18
1168,202,12938,2013-06-19
1168,203,13098,2013-06-19
1168,203,12890,2013-06-20
1168,203,12891,2013-06-20
1168,202,12940,2013-06-21
1168,203,12892,2013-06-21
1168,202,12941,2013-06-21
1168,203,12997,2013-06-21
1168,203,12998,2013-06-24
1168,203,12999,2013-06-25
1168,203,13000,2013-06-25
1168,203,13035,2013-06-26
1168,202,12943,2013-06-26
1168,203,13001,2013-06-27
1168,203,13097,2013-06-27
1168,201,12971,2013-06-28
1168,204,12951,2013-07-04
1168,202,12946,2013-07-04
1168,202,12986,2013-09-02
1168,202,12987,2013-09-05
1168,202,12932,2013-09-11
1168,202,12884,2013-09-16
1168,202,12905,2013-09-16
1168,203,12916,2013-09-18
1168,206,12982,2013-09-19
1168,206,12920,2013-09-24
1168,202,12989,2013-09-25
1168,206,13018,2013-09-26
1168,202,13030,2013-09-30
1169,207,12950,2013-06-12
1169,206,12874,2013-06-13
1169,201,12958,2013-06-14
1169,206,12875,2013-06-18
1169,207,12949,2013-06-19
1169,207,12923,2013-06-26
1169,206,12876,2013-07-01
1169,206,12877,2013-07-02
1169,206,12897,2013-07-03
1169,206,12893,2013-07-04
1169,207,12925,2013-08-21
1169,206,12914,2013-08-21
1169,206,12896,2013-08-27
1169,207,12929,2013-08-27
1169,207,12930,2013-09-02
1169,207,12908,2013-09-11
1169,206,12898,2013-09-12
1169,207,12931,2013-09-16
1169,206,12957,2013-09-17
1169,207,12911,2013-09-18
1169,207,13028,2013-09-19
1169,207,13029,2013-09-20
1169,206,12920,2013-09-24
1169,207,13020,2013-09-25
1169,206,13018,2013-09-26
1169,134,13026,2013-09-26
1169,207,13107,2013-09-27
660,203,12873,2013-06-12
660,204,12947,2013-06-12
660,203,13035,2013-06-26
660,205,12907,2013-06-26
660,203,13097,2013-06-27
660,205,12965,2013-06-28
660,205,12966,2013-07-01
660,205,12967,2013-07-02
660,205,12968,2013-07-03
660,204,12951,2013-07-04
660,205,12969,2013-09-09
660,206,13018,2013-09-26
396,203,12873,2013-06-12
396,203,12887,2013-06-13
396,203,12888,2013-06-18
396,203,12889,2013-06-18
396,203,12890,2013-06-20
396,203,12997,2013-06-21
396,203,12998,2013-06-24
396,206,12897,2013-07-03
396,203,12996,2013-09-02
396,203,12916,2013-09-18
396,207,13020,2013-09-25
1159,207,12950,2013-06-12
1159,206,12874,2013-06-13
1159,207,12949,2013-06-19
1159,207,12922,2013-06-24
1159,207,12923,2013-06-26
1159,206,12877,2013-07-02
1159,206,12897,2013-07-03
1159,206,12893,2013-07-04
1159,207,12925,2013-08-21
1159,206,12896,2013-08-27
1159,207,12929,2013-08-27
1159,207,12930,2013-09-02
1159,206,12899,2013-09-05
1159,207,12908,2013-09-11
1159,206,12898,2013-09-12
1159,207,12931,2013-09-16
1159,206,12957,2013-09-17
1159,207,12911,2013-09-18
1159,207,13028,2013-09-19
1159,207,13029,2013-09-20
1159,206,12920,2013-09-24
1159,207,13020,2013-09-25
1159,206,13018,2013-09-26
1159,207,13116,2013-09-30
1181,205,12907,2013-06-26
1181,205,12964,2013-06-26
1181,205,12965,2013-06-28
1181,205,12966,2013-07-01
1181,205,12967,2013-07-02
1181,205,12968,2013-07-03
1181,206,12899,2013-09-05
1181,205,12969,2013-09-09
1181,205,12880,2013-09-16
1181,205,12912,2013-09-18
1181,205,12906,2013-09-23
1181,206,13018,2013-09-26
679,148,13006,2013-06-11
679,202,12936,2013-06-12
679,148,13114,2013-06-13
679,148,13007,2013-06-18
679,148,13002,2013-06-20
679,148,13003,2013-07-04
679,148,13004,2013-08-22
679,148,13005,2013-08-29
679,148,13023,2013-09-26
656,148,13114,2013-06-13
656,207,12923,2013-06-26
656,148,13003,2013-07-04
656,207,12925,2013-08-21
656,148,13004,2013-08-22
656,207,12929,2013-08-27
656,148,13005,2013-08-29
656,207,12930,2013-09-02
656,207,12908,2013-09-11
656,207,12931,2013-09-16
656,207,12911,2013-09-18
656,207,13028,2013-09-19
656,207,13029,2013-09-20
656,207,13020,2013-09-25
690,203,12873,2013-06-12
690,204,12947,2013-06-12
690,201,12994,2013-06-27
690,201,12971,2013-06-28
690,201,12983,2013-07-02
690,204,12951,2013-07-04
690,202,12884,2013-09-16
690,204,12913,2013-09-18
658,206,12874,2013-06-13
658,206,12875,2013-06-18
658,202,12939,2013-06-20
658,202,12940,2013-06-21
658,206,12877,2013-07-02
658,206,12897,2013-07-03
658,206,12893,2013-07-04
658,206,12914,2013-08-21
658,201,12992,2013-09-05
658,206,12899,2013-09-05
658,206,12957,2013-09-17
719,207,12950,2013-06-12
719,207,12949,2013-06-19
719,207,12922,2013-06-24
719,207,12923,2013-06-26
719,205,12964,2013-06-26
719,207,12924,2013-06-27
719,207,12929,2013-08-27
719,207,12930,2013-09-02
719,203,13022,2013-09-05
719,207,12908,2013-09-11
719,207,12931,2013-09-16
719,207,12911,2013-09-18
719,207,13028,2013-09-19
719,207,13029,2013-09-20
694,203,12873,2013-06-12
694,204,12947,2013-06-12
694,202,12937,2013-06-14
694,202,12938,2013-06-19
694,202,12939,2013-06-20
694,202,12941,2013-06-21
694,202,12942,2013-06-24
694,202,12943,2013-06-26
694,207,12924,2013-06-27
694,202,12944,2013-06-28
694,202,12945,2013-07-01
694,206,12877,2013-07-02
694,202,12946,2013-07-04
694,202,12986,2013-09-02
694,202,12932,2013-09-11
694,202,12884,2013-09-16
694,202,12905,2013-09-16
1172,201,12955,2013-06-13
1172,201,12958,2013-06-14
1172,201,12959,2013-06-18
1172,201,12960,2013-06-19
1172,201,12961,2013-06-20
1172,201,13160,2013-06-25
1172,201,12994,2013-06-27
1172,201,12995,2013-06-27
1172,201,12971,2013-06-28
1172,201,12983,2013-07-02
1172,201,13094,2013-07-04
1172,201,12984,2013-08-29
1172,201,12985,2013-09-02
1172,201,12992,2013-09-05
1172,201,12993,2013-09-10
1172,201,13019,2013-09-10
1172,201,13024,2013-09-12
1172,201,12915,2013-09-18
1196,204,12913,2013-09-18
678,202,12936,2013-06-12
678,202,12937,2013-06-14
678,202,12943,2013-06-26
678,202,12944,2013-06-28
678,202,12945,2013-07-01
678,202,12946,2013-07-04
678,148,13005,2013-08-29
678,202,12932,2013-09-11
678,206,12898,2013-09-12
730,201,12955,2013-06-13
730,201,12958,2013-06-14
730,201,12959,2013-06-18
730,204,12948,2013-06-19
730,201,12960,2013-06-19
730,201,12961,2013-06-20
730,201,13160,2013-06-25
730,207,12923,2013-06-26
730,201,13094,2013-07-04
730,201,12985,2013-09-02
730,201,12992,2013-09-05
730,201,12993,2013-09-10
730,201,13019,2013-09-10
730,201,13024,2013-09-12
730,201,12915,2013-09-18
1018,207,12949,2013-06-19
1018,207,12922,2013-06-24
1018,201,13160,2013-06-25
1018,201,12994,2013-06-27
650,148,13006,2013-06-11
650,148,13114,2013-06-13
650,148,13007,2013-06-18
650,204,12948,2013-06-19
650,148,13002,2013-06-20
650,148,13003,2013-07-04
650,148,13004,2013-08-22
650,148,13005,2013-08-29
934,206,12874,2013-06-13
934,206,12875,2013-06-18
934,205,12965,2013-06-28
934,206,12876,2013-07-01
934,206,12877,2013-07-02
934,206,12914,2013-08-21
934,206,12896,2013-08-27
934,206,12899,2013-09-05
934,206,12898,2013-09-12
934,206,12957,2013-09-17
934,206,12982,2013-09-19
557,202,12937,2013-06-14
557,202,12938,2013-06-19
557,202,12939,2013-06-20
557,202,12940,2013-06-21
557,202,12941,2013-06-21
557,202,12942,2013-06-24
557,202,12946,2013-07-04
557,202,12986,2013-09-02
557,202,12932,2013-09-11
557,202,13030,2013-09-30
1012,207,12950,2013-06-12
1012,207,12949,2013-06-19
1012,207,12922,2013-06-24
1012,207,12923,2013-06-26
1012,205,12966,2013-07-01
1012,207,12925,2013-08-21
1012,207,12929,2013-08-27
1012,207,12930,2013-09-02
1012,207,12908,2013-09-11
1012,207,12931,2013-09-16
1012,207,12911,2013-09-18
1012,207,13028,2013-09-19
1012,207,13029,2013-09-20
1012,207,13020,2013-09-25
1012,207,13107,2013-09-27
1012,207,13116,2013-09-30
477,202,12936,2013-06-12
477,206,12874,2013-06-13
477,202,12937,2013-06-14
477,206,12875,2013-06-18
477,202,12938,2013-06-19
477,202,12939,2013-06-20
477,202,12940,2013-06-21
477,202,12941,2013-06-21
477,202,12942,2013-06-24
477,202,12943,2013-06-26
477,206,12893,2013-07-04
477,202,12946,2013-07-04
477,202,12986,2013-09-02
477,202,12987,2013-09-05
477,202,12932,2013-09-11
477,206,12898,2013-09-12
477,202,12884,2013-09-16
477,202,12905,2013-09-16
477,206,12957,2013-09-17
477,206,12982,2013-09-19
477,206,12920,2013-09-24
477,202,12989,2013-09-25
477,202,13030,2013-09-30
1177,148,13006,2013-06-11
1177,202,12936,2013-06-12
1177,148,13114,2013-06-13
1177,202,12937,2013-06-14
1177,148,13007,2013-06-18
1177,202,12938,2013-06-19
1177,202,12939,2013-06-20
1177,148,13002,2013-06-20
1177,202,12940,2013-06-21
1177,202,12941,2013-06-21
1177,202,12943,2013-06-26
1177,202,12944,2013-06-28
1177,148,13003,2013-07-04
1177,202,12946,2013-07-04
1177,148,13004,2013-08-22
1177,148,13005,2013-08-29
1177,202,12986,2013-09-02
1177,202,12987,2013-09-05
1177,202,12932,2013-09-11
1177,202,12884,2013-09-16
1177,202,12905,2013-09-16
1177,202,12989,2013-09-25
1177,148,13023,2013-09-26
1177,202,13030,2013-09-30
631,148,13006,2013-06-11
631,148,13114,2013-06-13
631,148,13003,2013-07-04
631,148,13004,2013-08-22
631,148,13023,2013-09-26
1175,207,12950,2013-06-12
1175,207,12949,2013-06-19
1175,207,12923,2013-06-26
1175,207,12924,2013-06-27
1175,201,12995,2013-06-27
1175,201,12983,2013-07-02
1175,201,13094,2013-07-04
1175,207,12925,2013-08-21
1175,207,12929,2013-08-27
1175,207,12908,2013-09-11
1175,207,12931,2013-09-16
1175,207,12911,2013-09-18
1175,207,13028,2013-09-19
1175,207,13029,2013-09-20
1175,207,13107,2013-09-27
1175,207,13116,2013-09-30
1174,148,13006,2013-06-11
1174,148,13114,2013-06-13
1174,148,13002,2013-06-20
1174,148,13003,2013-07-04
1174,148,13004,2013-08-22
1174,148,13005,2013-08-29
1174,148,13023,2013-09-26
1173,203,12873,2013-06-12
1173,203,12869,2013-06-12
1173,203,12886,2013-06-12
1173,203,12887,2013-06-13
1173,203,12888,2013-06-18
1173,203,12889,2013-06-18
1173,205,12962,2013-06-19
1173,203,13098,2013-06-19
1173,203,12890,2013-06-20
1173,203,12892,2013-06-21
1173,203,12997,2013-06-21
1173,203,12998,2013-06-24
1173,203,12999,2013-06-25
1173,203,13000,2013-06-25
1173,203,13035,2013-06-26
1173,205,12907,2013-06-26
1173,203,13001,2013-06-27
1173,203,13097,2013-06-27
1173,205,12966,2013-07-01
1173,205,12967,2013-07-02
1173,205,12968,2013-07-03
1173,203,12996,2013-09-02
1173,203,13022,2013-09-05
1173,205,12969,2013-09-09
1173,205,12880,2013-09-16
1173,205,12912,2013-09-18
1173,203,12916,2013-09-18
1173,205,12906,2013-09-23
1173,203,13008,2013-09-26
1158,203,12873,2013-06-12
1158,203,12869,2013-06-12
1158,203,12886,2013-06-12
1158,203,12887,2013-06-13
1158,203,12888,2013-06-18
1158,203,12889,2013-06-18
1158,205,12962,2013-06-19
1158,203,12890,2013-06-20
1158,203,12891,2013-06-20
1158,203,12892,2013-06-21
1158,205,12963,2013-06-21
1158,203,12997,2013-06-21
1158,203,12998,2013-06-24
1158,203,12999,2013-06-25
1158,203,13000,2013-06-25
1158,203,13035,2013-06-26
1158,205,12907,2013-06-26
1158,205,12964,2013-06-26
1158,203,13001,2013-06-27
1158,203,13097,2013-06-27
1158,205,12967,2013-07-02
1158,203,12996,2013-09-02
1158,203,13022,2013-09-05
1158,205,12969,2013-09-09
1158,205,12880,2013-09-16
1158,205,12912,2013-09-18
1158,203,12916,2013-09-18
1158,205,12906,2013-09-23
1158,203,13008,2013-09-26
1158,207,13107,2013-09-27
1171,148,13006,2013-06-11
1171,148,13114,2013-06-13
1171,201,12971,2013-06-28
1171,148,13004,2013-08-22
1171,148,13005,2013-08-29
1171,206,12982,2013-09-19
1171,148,13023,2013-09-26
1170,202,12936,2013-06-12
1170,201,12955,2013-06-13
1170,202,12937,2013-06-14
1170,201,12958,2013-06-14
1170,201,12959,2013-06-18
1170,202,12938,2013-06-19
1170,201,12960,2013-06-19
1170,201,12961,2013-06-20
1170,202,12939,2013-06-20
1170,202,12940,2013-06-21
1170,202,12941,2013-06-21
1170,202,12942,2013-06-24
1170,201,13160,2013-06-25
1170,202,12943,2013-06-26
1170,201,12994,2013-06-27
1170,201,12995,2013-06-27
1170,201,12971,2013-06-28
1170,202,12945,2013-07-01
1170,201,12983,2013-07-02
1170,202,12946,2013-07-04
1170,201,13094,2013-07-04
1170,201,12984,2013-08-29
1170,201,12985,2013-09-02
1170,201,12992,2013-09-05
1170,201,12993,2013-09-10
1170,201,13019,2013-09-10
1170,202,12932,2013-09-11
1170,202,12884,2013-09-16
1170,202,12905,2013-09-16
1170,201,12915,2013-09-18
1170,202,12989,2013-09-25
1170,202,13030,2013-09-30
1157,203,12873,2013-06-12
1157,203,12869,2013-06-12
1157,203,12886,2013-06-12
1157,203,12887,2013-06-13
1157,203,12888,2013-06-18
1157,203,12889,2013-06-18
1157,205,12962,2013-06-19
1157,203,12890,2013-06-20
1157,203,12892,2013-06-21
1157,203,12997,2013-06-21
1157,203,12998,2013-06-24
1157,203,13035,2013-06-26
1157,205,12907,2013-06-26
1157,205,12964,2013-06-26
1157,203,13001,2013-06-27
1157,203,13097,2013-06-27
1157,205,12966,2013-07-01
1157,205,12967,2013-07-02
1157,205,12968,2013-07-03
1157,203,12996,2013-09-02
1157,205,12880,2013-09-16
1157,205,12912,2013-09-18
1157,203,12916,2013-09-18
1157,205,12906,2013-09-23
1157,203,13008,2013-09-26
714,203,12873,2013-06-12
714,203,12869,2013-06-12
714,203,12886,2013-06-12
714,203,12887,2013-06-13
714,203,12888,2013-06-18
714,203,12889,2013-06-18
714,205,12962,2013-06-19
714,203,13098,2013-06-19
714,203,12890,2013-06-20
714,203,12891,2013-06-20
714,203,12892,2013-06-21
714,205,12963,2013-06-21
714,203,12997,2013-06-21
714,203,12998,2013-06-24
714,205,12967,2013-07-02
714,205,12968,2013-07-03
714,203,12996,2013-09-02
714,205,12969,2013-09-09
714,205,12880,2013-09-16
714,205,12912,2013-09-18
714,203,12916,2013-09-18
714,203,13008,2013-09-26
712,205,12962,2013-06-19
712,203,12892,2013-06-21
712,205,12963,2013-06-21
712,205,12907,2013-06-26
712,205,12964,2013-06-26
712,205,12965,2013-06-28
712,205,12966,2013-07-01
712,205,12967,2013-07-02
712,206,12877,2013-07-02
712,206,12897,2013-07-03
712,205,12968,2013-07-03
712,206,12893,2013-07-04
712,206,12896,2013-08-27
712,205,12969,2013-09-09
712,201,13024,2013-09-12
712,202,12884,2013-09-16
712,205,12880,2013-09-16
712,202,12905,2013-09-16
712,205,12912,2013-09-18
712,205,12906,2013-09-23
1179,203,12873,2013-06-12
1179,203,12869,2013-06-12
1179,203,12886,2013-06-12
1179,203,12887,2013-06-13
1179,203,12888,2013-06-18
1179,203,12889,2013-06-18
1179,203,13098,2013-06-19
1179,203,12890,2013-06-20
1179,203,12891,2013-06-20
1179,203,12892,2013-06-21
1179,203,12997,2013-06-21
1179,203,12998,2013-06-24
1179,203,12999,2013-06-25
1179,203,13000,2013-06-25
1179,203,13035,2013-06-26
1179,205,12964,2013-06-26
1179,203,13001,2013-06-27
1179,203,13097,2013-06-27
1179,202,12884,2013-09-16
1179,203,12916,2013-09-18
1179,203,13008,2013-09-26
1178,202,12936,2013-06-12
1178,206,12874,2013-06-13
1178,202,12937,2013-06-14
1178,206,12875,2013-06-18
1178,202,12938,2013-06-19
1178,202,12939,2013-06-20
1178,202,12940,2013-06-21
1178,202,12941,2013-06-21
1178,202,12943,2013-06-26
1178,207,12924,2013-06-27
1178,202,12944,2013-06-28
1178,206,12876,2013-07-01
1178,202,12945,2013-07-01
1178,206,12877,2013-07-02
1178,206,12897,2013-07-03
1178,206,12893,2013-07-04
1178,202,12946,2013-07-04
1178,206,12914,2013-08-21
1178,206,12896,2013-08-27
1178,202,12986,2013-09-02
1178,206,12899,2013-09-05
1178,202,12987,2013-09-05
1178,202,12932,2013-09-11
1178,206,12898,2013-09-12
1178,201,13024,2013-09-12
1178,202,12905,2013-09-16
1178,206,12957,2013-09-17
1178,206,12982,2013-09-19
1178,206,12920,2013-09-24
1178,202,12989,2013-09-25
1178,206,13018,2013-09-26
1178,202,13030,2013-09-30
683,201,12955,2013-06-13
683,201,12958,2013-06-14
683,201,12959,2013-06-18
683,204,12948,2013-06-19
683,201,12960,2013-06-19
683,201,12961,2013-06-20
683,201,13160,2013-06-25
683,201,12994,2013-06-27
683,201,12995,2013-06-27
683,201,12971,2013-06-28
683,201,12983,2013-07-02
683,201,13094,2013-07-04
683,201,12984,2013-08-29
683,201,12985,2013-09-02
683,201,12993,2013-09-10
683,201,13019,2013-09-10
683,201,12915,2013-09-18
683,203,13008,2013-09-26
683,207,13107,2013-09-27
1188,205,12965,2013-06-28
1188,205,12966,2013-07-01
1188,205,12968,2013-07-03
1186,206,12876,2013-07-01
1186,148,13003,2013-07-04
1187,148,13003,2013-07-04
1185,202,12944,2013-06-28
1185,202,12945,2013-07-01
1183,205,12907,2013-06-26
1183,201,12995,2013-06-27
1180,203,12869,2013-06-12
1180,203,12886,2013-06-12
1180,203,12887,2013-06-13
1180,203,12888,2013-06-18
1180,203,12889,2013-06-18
1180,205,12962,2013-06-19
1180,203,13098,2013-06-19
1180,203,12890,2013-06-20
1180,203,12891,2013-06-20
1180,203,12892,2013-06-21
1180,205,12963,2013-06-21
1180,203,12997,2013-06-21
1180,203,12998,2013-06-24
1180,203,12999,2013-06-25
1180,203,13000,2013-06-25
1180,203,13035,2013-06-26
1180,205,12907,2013-06-26
1180,203,13001,2013-06-27
1180,203,13097,2013-06-27
1180,205,12965,2013-06-28
1180,205,12966,2013-07-01
1180,205,12967,2013-07-02
1180,205,12968,2013-07-03
1180,203,12996,2013-09-02
1180,205,12969,2013-09-09
1180,205,12880,2013-09-16
1180,205,12912,2013-09-18
1180,203,12916,2013-09-18
1180,205,12906,2013-09-23
1180,203,13008,2013-09-26
737,203,12999,2013-06-25
737,203,13000,2013-06-25
737,203,13035,2013-06-26
737,203,13001,2013-06-27
737,203,13097,2013-06-27
630,206,12874,2013-06-13
630,206,12875,2013-06-18
630,206,12876,2013-07-01
630,206,12897,2013-07-03
630,206,12893,2013-07-04
630,206,12914,2013-08-21
630,206,12896,2013-08-27
630,206,12899,2013-09-05
630,206,12898,2013-09-12
630,206,12957,2013-09-17
630,206,12982,2013-09-19
630,206,12920,2013-09-24
630,206,13018,2013-09-26
630,134,13026,2013-09-26
688,203,12873,2013-06-12
688,203,12869,2013-06-12
688,203,12886,2013-06-12
688,203,12887,2013-06-13
688,203,12888,2013-06-18
688,203,12889,2013-06-18
688,203,13098,2013-06-19
688,203,12890,2013-06-20
688,203,12891,2013-06-20
688,203,12892,2013-06-21
688,203,12997,2013-06-21
688,203,12998,2013-06-24
688,203,12999,2013-06-25
688,203,13000,2013-06-25
688,203,13035,2013-06-26
688,203,13001,2013-06-27
688,203,13097,2013-06-27
688,203,12996,2013-09-02
688,203,13022,2013-09-05
688,203,13008,2013-09-26
721,201,12955,2013-06-13
721,201,12958,2013-06-14
721,201,12959,2013-06-18
721,205,12962,2013-06-19
721,201,12960,2013-06-19
721,201,12961,2013-06-20
721,201,12971,2013-06-28
721,205,12966,2013-07-01
721,201,12983,2013-07-02
721,205,12967,2013-07-02
721,205,12968,2013-07-03
721,201,13094,2013-07-04
721,201,12984,2013-08-29
721,201,12992,2013-09-05
721,205,12969,2013-09-09
721,201,12993,2013-09-10
721,201,13019,2013-09-10
721,201,13024,2013-09-12
721,205,12880,2013-09-16
721,134,13026,2013-09-26
1160,202,12936,2013-06-12
1160,206,12874,2013-06-13
1160,206,12875,2013-06-18
1160,204,12948,2013-06-19
1160,206,12876,2013-07-01
1160,206,12877,2013-07-02
1160,206,12897,2013-07-03
1160,204,12951,2013-07-04
1160,206,12893,2013-07-04
1160,206,12914,2013-08-21
1160,206,12896,2013-08-27
1160,201,12985,2013-09-02
1160,201,12992,2013-09-05
1160,206,12899,2013-09-05
1160,206,12957,2013-09-17
1160,204,12913,2013-09-18
1160,206,13018,2013-09-26
686,203,12873,2013-06-12
686,204,12947,2013-06-12
686,204,12948,2013-06-19
686,206,12897,2013-07-03
686,204,12951,2013-07-04
686,204,12913,2013-09-18
686,206,13018,2013-09-26
728,206,12874,2013-06-13
728,206,12875,2013-06-18
728,148,13002,2013-06-20
728,206,12876,2013-07-01
728,206,12877,2013-07-02
728,206,12897,2013-07-03
728,148,13003,2013-07-04
728,206,12893,2013-07-04
728,206,12914,2013-08-21
728,206,12896,2013-08-27
728,148,13005,2013-08-29
728,206,12899,2013-09-05
728,206,12898,2013-09-12
728,206,12957,2013-09-17
